ZINC000000407787	-33.308815
ZINC000000408388	-32.043701
ZINC000000416434	-30.321249
ZINC000000418112	-31.870338
ZINC000000425359	-25.753824
ZINC000000427356	-37.502430
ZINC000000428940	-27.507540
ZINC000000432642	-32.943535
ZINC000000434039	-39.369888
ZINC000000450794	-28.852360
ZINC000000464733	-30.901560
ZINC000000466397	-42.454433
ZINC000000491530	-27.031757
ZINC000000492402	-24.408052
ZINC000000501305	-49.613850
ZINC000000506275	-36.794960
ZINC000000506596	-24.419582
ZINC000000518220	-32.669834
ZINC000000518992	-29.619282
ZINC000000528129	-41.752262
ZINC000000528928	-33.338638
ZINC000000532985	-33.816158
ZINC000000533550	-21.448856
ZINC000000536187	-28.865978
ZINC000000546277	-35.175949
ZINC000000547254	-31.582760
ZINC000000568319	-32.506050
ZINC000000570381	-36.289104
ZINC000000576026	-33.683369
ZINC000000610202	-35.995399
ZINC000000612608	-33.699249
ZINC000000618434	-35.192749
ZINC000000633093	-41.732994
ZINC000000645171	-31.168221
ZINC000000646321	-28.352659
ZINC000000648297	-36.530472
ZINC000000702111	-25.535702
ZINC000000779385	-30.912806
ZINC000000780631	-42.601318
ZINC000000794223	-29.131016
ZINC000000795765	-37.060535
ZINC000000815503	-31.803459
ZINC000000823222	-37.101097
ZINC000000823230	-29.307766
ZINC000000899097	-26.289042
ZINC000000902000	-38.128319
ZINC000000939934	-24.617058
ZINC000000945309	-30.955717
ZINC000000990963	-38.224758
ZINC000001018270	-27.201860
ZINC000001031489	-23.403767
ZINC000001034297	-44.353241
ZINC000001034998	-26.713512
ZINC000001035013	-36.460983
ZINC000001035015	-34.163879
ZINC000001036605	-23.950100
ZINC000001037372	-28.074833
ZINC000001061806	-32.043251
ZINC000001061980	-36.550018
ZINC000001062273	-28.320007
ZINC000001066905	-38.664520
ZINC000001067936	-33.934532
ZINC000001078574	-20.106632
ZINC000001080608	-32.448605
ZINC000001099716	-35.801624
ZINC000001253109	-30.909843
ZINC000001288436	-38.097435
ZINC000001294139	-26.019949
ZINC000001320996	-36.957813
ZINC000001344729	-31.323074
ZINC000001348806	-27.612274
ZINC000001357569	-43.627586
ZINC000001394678	-23.093594
ZINC000001396477	-29.595381
ZINC000001400946	-35.622643
ZINC000001404412	-31.611759
ZINC000001405298	-32.563984
ZINC000001411826	-25.418545
ZINC000001418623	-30.925106
ZINC000001427099	-34.064079
ZINC000001428189	-22.809908
ZINC000001431685	-22.825142
ZINC000001443905	-31.997238
ZINC000001458153	-24.680916
ZINC000001461207	-28.982744
ZINC000001503769	-33.750511
ZINC000001564305	-21.360725
ZINC000001567184	-33.936382
ZINC000001579058	-48.211246
ZINC000001579215	-25.167347
ZINC000001585114	-36.233681
ZINC000001590403	-27.352932
ZINC000001598861	-30.068390
ZINC000001598862	-27.579317
ZINC000001618118	-27.062437
ZINC000001640545	-41.546165
ZINC000001642191	-30.498373
ZINC000001650399	-34.513725
ZINC000001653785	-29.629696
ZINC000001667861	-37.787251
ZINC000001668066	-54.952667
ZINC000001668134	-26.200590
ZINC000001676138	-22.243553
ZINC000001677696	-41.586472
ZINC000001686456	-32.802544
ZINC000001688149	-35.332130
ZINC000001690584	-39.665882
ZINC000001716120	-31.762909
ZINC000001742659	-38.690826
ZINC000001743197	-26.051237
ZINC000001745662	-27.998957
ZINC000001747290	-35.128647
ZINC000001748840	-24.261894
ZINC000001760267	-31.260113
ZINC000001799356	-30.716902
ZINC000001893171	-39.381329
ZINC000001902224	-29.585033
ZINC000001926975	-37.742943
ZINC000002035377	-26.560520
ZINC000002043893	-43.577374
ZINC000002131277	-20.044785
ZINC000002147834	-26.183552
ZINC000002148653	-34.643803
ZINC000002200084	-30.954926
ZINC000002201508	-35.829998
ZINC000002231264	-31.117125
ZINC000002244836	-31.509850
ZINC000002321412	-35.886032
ZINC000002325336	-21.986832
ZINC000002351565	-35.870464
ZINC000002366042	-26.035500
ZINC000002407211	-26.483854
ZINC000002409656	-46.847897
ZINC000002428085	-33.675568
ZINC000002436911	-35.389481
ZINC000002438523	-25.469366
ZINC000002444700	-39.582104
ZINC000002486379	-24.075628
ZINC000002486464	-34.288200
ZINC000002498360	-34.054344
ZINC000002499521	-32.672974
ZINC000002518957	-34.932629
ZINC000002519675	-25.591087
ZINC000002532361	-29.010098
ZINC000002535315	-41.870716
ZINC000002561997	-46.039104
ZINC000002594836	-32.089848
ZINC000002616474	-29.515024
ZINC000002623773	-31.002506
ZINC000002624257	-35.406631
ZINC000002626208	-44.539978
ZINC000002629925	-31.857817
ZINC000002633420	-30.635950
ZINC000002635915	-37.262512
ZINC000002645857	-42.686928
ZINC000002708341	-21.806597
ZINC000002730575	-27.072487
ZINC000002743516	-28.556858
ZINC000002746741	-25.053284
ZINC000002750170	-37.425838
ZINC000002760735	-26.636431
ZINC000002771502	-31.130251
ZINC000002791852	-28.189922
ZINC000002793093	-35.733826
ZINC000002800704	-33.239124
ZINC000002803050	-33.595360
ZINC000002808101	-28.790913
ZINC000002809978	-34.965965
ZINC000002826322	-35.725449
ZINC000002838957	-29.633881
ZINC000002847079	-28.737921
ZINC000002848990	-32.112988
ZINC000002861247	-30.205965
ZINC000002862860	-45.138603
ZINC000002868511	-31.103148
ZINC000002876876	-25.368958
ZINC000002896181	-37.233784
ZINC000002907915	-43.110714
ZINC000002971409	-33.935833
ZINC000002995367	-33.101894
ZINC000003016008	-20.918581
ZINC000003028894	-28.708338
ZINC000003029345	-39.258030
ZINC000003052796	-39.673935
ZINC000003066785	-25.638689
ZINC000003080804	-37.328964
ZINC000003107261	-41.857681
ZINC000003107952	-27.850206
ZINC000003112112	-42.842148
ZINC000003117585	-33.852406
ZINC000003118112	-26.175692
ZINC000003133286	-37.778805
ZINC000003151595	-28.502340
ZINC000003157223	-30.443184
ZINC000003158465	-31.334181
ZINC000003165569	-32.599022
ZINC000003200214	-26.483059
ZINC000003219639	-44.503223
ZINC000003229966	-36.330185
ZINC000003247444	-38.321625
ZINC000003256049	-34.644104
ZINC000003258712	-42.604973
ZINC000003289459	-36.988625
ZINC000003313968	-41.013371
ZINC000003318934	-37.973701
ZINC000003327703	-41.801807
ZINC000003331847	-31.115910
ZINC000003332739	-40.767876
ZINC000003333243	-34.637291
ZINC000003335811	-31.700245
ZINC000003340558	-36.466736
ZINC000003342610	-27.939018
ZINC000003351718	-35.310989
ZINC000003355591	-33.956963
ZINC000003356523	-37.818478
ZINC000003356662	-35.127022
ZINC000003357029	-32.091496
ZINC000003358062	-40.724495
ZINC000003370341	-27.957529
ZINC000003372851	-33.218609
ZINC000003374053	-50.979282
ZINC000003407455	-33.492790
ZINC000003413304	-38.721466
ZINC000003428552	-33.887955
ZINC000003444917	-27.865143
ZINC000003453459	-32.016022
ZINC000003513071	-40.001007
ZINC000003530641	-33.163940
ZINC000003532082	-35.366276
ZINC000003542662	-27.898903
ZINC000003545827	-33.236027
ZINC000003605567	-34.478260
ZINC000003605946	-31.827375
ZINC000003646892	-30.261482
ZINC000003846388	-33.430344
ZINC000003847096	-42.085747
ZINC000003866105	-28.112356
ZINC000003887042	-31.465700
ZINC000003909123	-28.582321
ZINC000003999871	-46.751305
ZINC000004005131	-28.747074
ZINC000004018108	-25.137136
ZINC000004027673	-23.486706
ZINC000004036601	-24.344128
ZINC000004038156	-35.408272
ZINC000004052104	-28.390869
ZINC000004052824	-36.853477
ZINC000004057151	-28.884054
ZINC000004065820	-28.095306
ZINC000004086272	-38.888229
ZINC000004090304	-33.955372
ZINC000004094925	-28.849609
ZINC000004102065	-38.944439
ZINC000004107307	-34.064682
ZINC000004121849	-34.773174
ZINC000004129587	-25.692898
ZINC000004132114	-39.161983
ZINC000004139176	-32.481781
ZINC000004151375	-34.360252
ZINC000004163535	-23.876604
ZINC000004176266	-30.567860
ZINC000004181705	-41.206951
ZINC000004184744	-26.101490
ZINC000004194650	-31.459976
ZINC000004244085	-30.359383
ZINC000004275474	-38.020813
ZINC000004276224	-35.951298
ZINC000004278968	-22.760887
ZINC000004292070	-32.151905
ZINC000004292311	-31.260239
ZINC000004306114	-38.961620
ZINC000004324155	-30.053513
ZINC000004324682	-42.373470
ZINC000004338024	-27.536222
ZINC000004338989	-25.168480
ZINC000004365782	-31.530844
ZINC000004365990	-39.771221
ZINC000004370258	-41.107433
ZINC000004370320	-39.143082
ZINC000004384616	-36.713356
ZINC000004400837	-33.311127
ZINC000004401896	-42.224728
ZINC000004419229	-29.655794
ZINC000004451558	-40.063713
ZINC000004462464	-32.557030
ZINC000004462881	-29.365982
ZINC000004474115	-35.686127
ZINC000004504280	-35.507355
ZINC000004511278	-39.093903
ZINC000004520003	-37.526680
ZINC000004520613	-31.791431
ZINC000004543122	-31.231682
ZINC000004561418	-30.348316
ZINC000004568631	-35.644531
ZINC000004571567	-23.969679
ZINC000004593502	-28.193758
ZINC000004594224	-38.703911
ZINC000004595622	-34.558517
ZINC000004613377	-26.468777
ZINC000004622008	-34.737209
ZINC000004623153	-32.881401
ZINC000004625210	-26.449438
ZINC000004625761	-33.708927
ZINC000004657187	-35.363316
ZINC000004661752	-39.074158
ZINC000004670610	-45.197357
ZINC000004672167	-32.583790
ZINC000004695031	-35.462715
ZINC000004712315	-34.345623
ZINC000004712820	-37.193565
ZINC000004718289	-33.512001
ZINC000004722804	-48.447124
ZINC000004726061	-29.694502
ZINC000004728739	-25.492489
ZINC000004728811	-35.181702
ZINC000004729732	-26.388885
ZINC000004732958	-37.165627
ZINC000004733716	-33.895836
ZINC000004735839	-35.626637
ZINC000004745035	-36.401577
ZINC000004746645	-30.465906
ZINC000004753489	-33.341370
ZINC000004756198	-22.531904
ZINC000004766716	-34.923046
ZINC000004769109	-34.036362
ZINC000004772714	-35.851036
ZINC000004776129	-27.984867
ZINC000004776351	-38.987545
ZINC000004777080	-35.725380
ZINC000004783433	-35.233196
ZINC000004788452	-29.620302
ZINC000004791707	-33.590385
ZINC000004799655	-28.611774
ZINC000004803123	-22.856266
ZINC000004811559	-35.806183
ZINC000004830956	-26.802235
ZINC000004832736	-40.120682
ZINC000004833452	-25.612152
ZINC000004852034	-27.167200
ZINC000004853748	-27.582199
ZINC000004858105	-30.907372
ZINC000004858251	-26.658913
ZINC000004866210	-30.412624
ZINC000004867122	-42.519070
ZINC000004869411	-32.668747
ZINC000004870924	-38.529636
ZINC000004880008	-27.165718
ZINC000004880095	-29.187912
ZINC000004881598	-33.076546
ZINC000004885375	-26.489674
ZINC000004888066	-44.826668
ZINC000004893469	-31.347710
ZINC000004896972	-22.855265
ZINC000004899132	-26.858904
ZINC000004900857	-38.370548
ZINC000004903529	-33.431938
ZINC000004904770	-32.124500
ZINC000004906189	-30.211727
ZINC000004911131	-44.529739
ZINC000004918953	-53.379875
ZINC000004922254	-38.595264
ZINC000004923707	-42.338169
ZINC000004924004	-29.662449
ZINC000004927315	-39.560925
ZINC000004930908	-39.165627
ZINC000004933581	-25.913139
ZINC000004938533	-24.015167
ZINC000004939326	-44.934013
ZINC000004940926	-32.923691
ZINC000004945101	-31.570814
ZINC000004950461	-26.833275
ZINC000004968135	-32.824417
ZINC000004975628	-20.359415
ZINC000004977839	-44.926884
ZINC000004984424	-33.278694
ZINC000004985380	-35.077362
ZINC000004990566	-30.343740
ZINC000005009161	-25.033772
ZINC000005018970	-28.723412
ZINC000005035177	-32.056313
ZINC000005037169	-33.889763
ZINC000005042675	-38.884708
ZINC000005045736	-28.314568
ZINC000005069156	-30.278234
ZINC000005092491	-32.042271
ZINC000005094434	-31.139654
ZINC000005101614	-31.041828
ZINC000005109091	-29.294821
ZINC000005113237	-20.627609
ZINC000005114817	-30.053738
ZINC000005146425	-35.263161
ZINC000005146671	-40.760334
ZINC000005150800	-27.312874
ZINC000005154059	-23.169964
ZINC000005154147	-27.138388
ZINC000005156708	-36.114788
ZINC000005163930	-39.370159
ZINC000005173984	-27.581255
ZINC000005197453	-42.240044
ZINC000005203340	-29.997974
ZINC000005208581	-29.918205
ZINC000005237229	-31.394539
ZINC000005263735	-34.769810
ZINC000005264233	-36.311165
ZINC000005267873	-28.334934
ZINC000005314967	-31.609741
ZINC000005329011	-45.817776
ZINC000005338226	-36.964890
ZINC000005344878	-25.175924
ZINC000005349050	-32.447887
ZINC000005360740	-31.482361
ZINC000005361047	-23.003010
ZINC000005378290	-35.477463
ZINC000005381144	-20.097626
ZINC000005382565	-43.585930
ZINC000005387223	-33.062988
ZINC000005425356	-36.398148
ZINC000005428613	-34.300514
ZINC000005437918	-30.625195
ZINC000005438628	-33.084137
ZINC000005442257	-28.386700
ZINC000005446066	-37.741009
ZINC000005452424	-34.439468
ZINC000005473139	-43.446411
ZINC000005487757	-24.190008
ZINC000005490891	-29.601551
ZINC000005492160	-37.363499
ZINC000005492496	-33.405518
ZINC000005503044	-32.943211
ZINC000005515292	-28.656904
ZINC000005535513	-23.916527
ZINC000005535796	-32.616375
ZINC000005539376	-24.918518
ZINC000005556915	-34.991810
ZINC000005560791	-29.329460
ZINC000005563033	-35.528549
ZINC000005570069	-22.814432
ZINC000005576305	-32.134350
ZINC000005585550	-26.898726
ZINC000005604728	-35.752560
ZINC000005626120	-25.256794
ZINC000005657968	-39.639572
ZINC000005680540	-41.154125
ZINC000005689848	-29.992769
ZINC000005693783	-37.664070
ZINC000005696207	-36.228161
ZINC000005717853	-27.992210
ZINC000005719773	-23.857830
ZINC000005720194	-29.962194
ZINC000005725420	-36.100296
ZINC000005738686	-31.945724
ZINC000005744182	-28.590076
ZINC000005757211	-33.295414
ZINC000005773623	-36.925648
ZINC000005775315	-43.027107
ZINC000005786467	-24.581272
ZINC000005796954	-32.306175
ZINC000005813422	-30.406574
ZINC000005824508	-36.757477
ZINC000005846948	-30.906231
ZINC000005847352	-23.817829
ZINC000005871550	-31.865250
ZINC000005872755	-25.365223
ZINC000005880577	-29.068655
ZINC000005900856	-20.604074
ZINC000005903752	-29.174980
ZINC000005913614	-35.611145
ZINC000005918951	-25.129314
ZINC000005921743	-40.180126
ZINC000005936210	-31.221970
ZINC000005937499	-32.966465
ZINC000005937726	-27.444458
ZINC000005938043	-44.538239
ZINC000005947170	-37.442959
ZINC000005950879	-36.372284
ZINC000005988137	-34.207920
ZINC000006024496	-34.382645
ZINC000006057402	-28.912245
ZINC000006064824	-34.822777
ZINC000006082484	-36.291565
ZINC000006083598	-24.402109
ZINC000006088103	-37.788910
ZINC000006116534	-25.314760
ZINC000006127968	-34.003757
ZINC000006139620	-35.067463
ZINC000006161287	-35.465061
ZINC000006161432	-33.493301
ZINC000006161465	-27.210354
ZINC000006176316	-38.556530
ZINC000006177665	-29.226526
ZINC000006219660	-24.669601
ZINC000006226517	-43.514023
ZINC000006228917	-26.653736
ZINC000006229506	-32.126274
ZINC000006231963	-32.671551
ZINC000006234737	-39.051819
ZINC000006243159	-46.802708
ZINC000006260999	-40.402489
ZINC000006275932	-34.129391
ZINC000006276908	-28.739754
ZINC000006320542	-36.637676
ZINC000006344560	-42.209930
ZINC000006345475	-28.810223
ZINC000006365213	-35.536762
ZINC000006367057	-32.882763
ZINC000006369739	-23.032204
ZINC000006379297	-36.160072
ZINC000006395276	-27.888700
ZINC000006395411	-33.254318
ZINC000006397314	-29.340933
ZINC000006400637	-35.863003
ZINC000006402372	-39.335152
ZINC000006405599	-31.655846
ZINC000006419134	-27.636747
ZINC000006423702	-35.393013
ZINC000006445323	-36.053753
ZINC000006448865	-35.712959
ZINC000006460694	-40.037285
ZINC000006472761	-24.681765
ZINC000006476919	-36.382603
ZINC000006485785	-29.200623
ZINC000006514239	-30.340622
ZINC000006543348	-43.205345
ZINC000006550170	-29.880411
ZINC000006566943	-42.139610
ZINC000006576085	-28.843622
ZINC000006585475	-34.401299
ZINC000006589893	-31.733395
ZINC000006590222	-23.500240
ZINC000006590659	-23.333082
ZINC000006598689	-34.173691
ZINC000006650138	-31.180758
ZINC000006652542	-25.411863
ZINC000006652975	-31.632315
ZINC000006654285	-41.112850
ZINC000006659431	-36.852898
ZINC000006660017	-34.176739
ZINC000006660656	-31.377182
ZINC000006667798	-34.122795
ZINC000006669240	-26.355490
ZINC000006669449	-35.550274
ZINC000006670158	-37.569000
ZINC000006677926	-30.955030
ZINC000006678849	-37.318161
ZINC000006680507	-30.397522
ZINC000006689433	-30.455664
ZINC000006694684	-35.175259
ZINC000006694777	-31.488930
ZINC000006697285	-31.083061
ZINC000006699977	-34.112976
ZINC000006702749	-28.123831
ZINC000006719406	-32.093559
ZINC000006742859	-33.887608
ZINC000006750246	-41.428734
ZINC000006780409	-40.497177
ZINC000006784722	-23.724480
ZINC000006800371	-23.768303
ZINC000006805624	-23.563738
ZINC000006806906	-26.181179
ZINC000006810902	-21.348721
ZINC000006827965	-33.325649
ZINC000006852706	-38.910103
ZINC000006871249	-37.767574
ZINC000006877372	-42.597328
ZINC000006884273	-29.081444
ZINC000006895411	-38.182007
ZINC000006923134	-31.211500
ZINC000006932111	-45.698769
ZINC000006932308	-37.710930
ZINC000006948486	-28.281105
ZINC000006949525	-28.205048
ZINC000006990693	-32.824547
ZINC000006991400	-37.601536
ZINC000007006405	-32.720707
ZINC000007043409	-35.347031
ZINC000007063859	-31.317745
ZINC000007069442	-34.250946
ZINC000007073305	-40.082561
ZINC000007074817	-34.531151
ZINC000007144705	-45.020535
ZINC000007149475	-32.711063
ZINC000007180612	-31.854650
ZINC000007183158	-35.489487
ZINC000007194242	-40.458691
ZINC000007214167	-36.180447
ZINC000007250623	-39.263206
ZINC000007264503	-26.041771
ZINC000007276590	-35.699905
ZINC000007282937	-41.984688
ZINC000007363973	-35.342136
ZINC000007364798	-42.034256
ZINC000007417888	-28.032112
ZINC000007420540	-43.289860
ZINC000007449648	-20.314163
ZINC000007453920	-36.248096
ZINC000007490940	-28.307322
ZINC000007494220	-25.663696
ZINC000007495896	-26.001507
ZINC000007500008	-34.848461
ZINC000007546944	-37.248329
ZINC000007560444	-24.213797
ZINC000007571466	-29.090492
ZINC000007580333	-30.762827
ZINC000007595561	-23.069073
ZINC000007598696	-37.919640
ZINC000007605791	-26.729073
ZINC000007636784	-35.613976
ZINC000007654668	-31.174208
ZINC000007655328	-36.785881
ZINC000007702065	-21.975365
ZINC000007718199	-34.425007
ZINC000007739249	-40.580391
ZINC000007777387	-36.159290
ZINC000007792777	-32.438965
ZINC000007794417	-34.399818
ZINC000007798296	-29.595465
ZINC000007808838	-32.451439
ZINC000007822401	-40.112091
ZINC000007914858	-37.265293
ZINC000007916363	-35.225227
ZINC000007921059	-25.375595
ZINC000007949611	-30.034510
ZINC000007974002	-38.003574
ZINC000007977295	-30.774647
ZINC000007981571	-24.453667
ZINC000007984565	-39.369312
ZINC000007989366	-24.835934
ZINC000008012962	-36.478596
ZINC000008036556	-32.256157
ZINC000008049999	-29.745926
ZINC000008071206	-39.202515
ZINC000008074478	-26.914783
ZINC000008091016	-32.486565
ZINC000008110252	-28.381435
ZINC000008131982	-27.663515
ZINC000008146052	-35.125427
ZINC000008174758	-32.113308
ZINC000008187117	-30.452036
ZINC000008192856	-37.966076
ZINC000008193652	-25.127369
ZINC000008201002	-29.930965
ZINC000008222354	-31.342121
ZINC000008223838	-34.605202
ZINC000008230709	-27.322365
ZINC000008244267	-33.039165
ZINC000008245149	-33.804798
ZINC000008292995	-31.140188
ZINC000008295826	-27.825382
ZINC000008315495	-29.569326
ZINC000008316672	-32.207211
ZINC000008329074	-27.978992
ZINC000008335015	-36.144043
ZINC000008336662	-29.875860
ZINC000008336687	-35.841061
ZINC000008341647	-33.831512
ZINC000008342564	-36.468174
ZINC000008345098	-44.785446
ZINC000008351814	-36.537113
ZINC000008366020	-35.371159
ZINC000008391383	-41.163677
ZINC000008391757	-30.469233
ZINC000008395117	-30.549564
ZINC000008447732	-42.180370
ZINC000008499883	-35.909824
ZINC000008504492	-34.457355
ZINC000008511283	-32.113811
ZINC000008512633	-29.855635
ZINC000008543668	-38.391933
ZINC000008553627	-37.537750
ZINC000008596057	-46.494675
ZINC000008597022	-33.630798
ZINC000008607940	-27.768723
ZINC000008616001	-27.421453
ZINC000008691059	-38.798775
ZINC000008702308	-31.948845
ZINC000008708176	-32.489956
ZINC000008719809	-35.837055
ZINC000008721269	-36.159706
ZINC000008725435	-29.838068
ZINC000008727399	-29.705791
ZINC000008729011	-46.036865
ZINC000008734601	-36.708336
ZINC000008738775	-41.096550
ZINC000008753408	-28.363106
ZINC000008761938	-28.900751
ZINC000008778691	-28.666855
ZINC000008793926	-35.118378
ZINC000008843017	-44.328129
ZINC000008848790	-40.285873
ZINC000008854195	-39.163345
ZINC000008855160	-39.939938
ZINC000008861661	-20.499237
ZINC000008874222	-38.694889
ZINC000008943246	-33.459774
ZINC000008954764	-32.954491
ZINC000008973302	-32.202026
ZINC000008973735	-53.962658
ZINC000008976606	-39.778572
ZINC000008986117	-34.593311
ZINC000008992288	-44.144012
ZINC000008996694	-38.885265
ZINC000009002124	-37.084850
ZINC000009004946	-30.501516
ZINC000009018893	-44.193287
ZINC000009048931	-30.380495
ZINC000009112922	-37.813492
ZINC000009154325	-26.909401
ZINC000009156744	-38.075672
ZINC000009171701	-20.008236
ZINC000009220494	-32.157398
ZINC000009261928	-28.132904
ZINC000009287440	-37.664783
ZINC000009305645	-42.320347
ZINC000009321405	-37.686073
ZINC000009336526	-33.145481
ZINC000009356376	-41.302517
ZINC000009368289	-30.625057
ZINC000009377115	-27.875593
ZINC000009389934	-27.857155
ZINC000009418441	-21.729275
ZINC000009426697	-33.979053
ZINC000009465707	-38.666283
ZINC000009466867	-38.468750
ZINC000009471998	-27.876493
ZINC000009472026	-40.037579
ZINC000009478518	-40.380745
ZINC000009497060	-37.152306
ZINC000009514222	-38.198318
ZINC000009514946	-42.398666
ZINC000009515081	-30.251419
ZINC000009529764	-34.313145
ZINC000009532168	-21.954842
ZINC000009560201	-25.888844
ZINC000009576515	-29.022440
ZINC000009576789	-26.852886
ZINC000009578451	-28.599125
ZINC000009596488	-39.802002
ZINC000009606328	-37.255257
ZINC000009667429	-36.914700
ZINC000009683024	-37.710930
ZINC000009704859	-40.933281
ZINC000009710297	-35.295483
ZINC000009744128	-36.750557
ZINC000009744708	-33.092098
ZINC000009835356	-39.834831
ZINC000009842136	-34.092781
ZINC000009853661	-30.425159
ZINC000009858577	-24.029207
ZINC000009863036	-34.230251
ZINC000009873235	-42.283760
ZINC000009873243	-33.591103
ZINC000009874505	-36.571152
ZINC000009883157	-35.294338
ZINC000009885562	-39.974388
ZINC000009895854	-26.428123
ZINC000009899734	-33.100876
ZINC000009909965	-31.338697
ZINC000009954517	-25.860273
ZINC000009954680	-30.117083
ZINC000010025701	-38.322918
ZINC000010036711	-40.822433
ZINC000010074566	-33.006798
ZINC000010092828	-26.757736
ZINC000010165127	-41.696815
ZINC000010172438	-32.877441
ZINC000010199517	-36.839104
ZINC000010213132	-40.768467
ZINC000010218139	-27.660400
ZINC000010218265	-29.666004
ZINC000010231856	-31.906025
ZINC000010310573	-30.424160
ZINC000010319086	-42.382130
ZINC000010321886	-35.830475
ZINC000010327208	-42.303738
ZINC000010336153	-32.105995
ZINC000010410186	-31.603535
ZINC000010458864	-25.531250
ZINC000010475055	-45.591137
ZINC000010491813	-36.292103
ZINC000010492499	-37.075748
ZINC000010493847	-38.009773
ZINC000010581790	-34.284481
ZINC000010594653	-21.111570
ZINC000010638414	-32.900169
ZINC000010679672	-38.585892
ZINC000010683051	-30.691404
ZINC000010725938	-38.004436
ZINC000010737293	-38.676788
ZINC000010761680	-26.221376
ZINC000010833744	-32.371868
ZINC000010863528	-41.230762
ZINC000010883642	-33.197479
ZINC000010886227	-25.424568
ZINC000010954068	-36.147709
ZINC000010970528	-22.847233
ZINC000010999595	-33.280430
ZINC000011010654	-39.069054
ZINC000011120739	-32.979858
ZINC000011233682	-36.043736
ZINC000011291539	-37.747166
ZINC000011308399	-41.360630
ZINC000011334804	-40.419518
ZINC000011364523	-37.860790
ZINC000011407141	-34.090027
ZINC000011445058	-24.694328
ZINC000011471083	-35.716099
ZINC000011486534	-35.065674
ZINC000011563202	-34.139294
ZINC000011585400	-35.777328
ZINC000011612500	-20.613605
ZINC000011661418	-50.655502
ZINC000011682318	-37.013771
ZINC000011682951	-42.257568
ZINC000011694662	-27.111465
ZINC000011694676	-36.773735
ZINC000011695917	-31.282549
ZINC000011740757	-29.377911
ZINC000011753532	-31.448956
ZINC000011764070	-39.394943
ZINC000011765725	-42.827339
ZINC000011787642	-42.473633
ZINC000011818400	-24.472111
ZINC000011820484	-31.189274
ZINC000011821286	-29.519112
ZINC000011843920	-23.347748
ZINC000011856216	-38.100113
ZINC000011875557	-35.299694
ZINC000011878502	-44.127716
ZINC000011903497	-38.080498
ZINC000011915204	-38.182598
ZINC000011937339	-33.308411
ZINC000012002202	-29.197609
ZINC000012016873	-29.327501
ZINC000012021798	-48.950352
ZINC000012073363	-25.038910
ZINC000012074981	-47.732422
ZINC000012085258	-27.516483
ZINC000012087736	-31.840569
ZINC000012088695	-25.291464
ZINC000012113808	-33.410191
ZINC000012113972	-36.563366
ZINC000012115617	-22.540939
ZINC000012118998	-27.963446
ZINC000012129511	-30.372690
ZINC000012139008	-34.060593
ZINC000012142285	-45.246864
ZINC000012143790	-37.782578
ZINC000012146550	-34.132900
ZINC000012148604	-43.245377
ZINC000012156280	-35.832867
ZINC000012157001	-36.054695
ZINC000012158706	-31.057617
ZINC000012164382	-26.111605
ZINC000012172810	-30.402071
ZINC000012180723	-21.937363
ZINC000012183384	-46.111950
ZINC000012183859	-39.267067
ZINC000012184047	-32.040150
ZINC000012184876	-27.024704
